Customer ID,Location,Income Level,Social Media Sentiment,Feedback Score,External Service Usage,Churn
7f43dbd4-9559-43cb-a827-002ea5d9820d,Brunei Darussalam,High,Neutral,1,Yes,Yes
090381c5-4608-445f-a9f3-b11570d72aeb,Guyana,Medium,Neutral,9,Yes,Yes
677cdb2e-ac05-47f4-9b1a-a8ea2e7c83e2,Philippines,Medium,Positive,2,No,Yes
f9b69f6b-c4f8-44ae-8541-22b71af78d26,Guinea,Medium,Positive,2,No,No
84026a27-958b-4492-9578-f1a2d411f81e,Kiribati,Medium,Positive,8,Yes,Yes
c8cd8712-da55-4e5b-a8d7-eea8627731fc,Moldova,High,Positive,9,No,No
73516d73-cc46-4881-a345-5ea6dbd0e822,United Arab Emirates,High,Negative,1,No,No
8fc7ad29-f52a-4ce5-a5c1-84cc494d9bfa,Nigeria,High,Positive,2,Yes,No
6b83d648-6748-4136-b9cb-81cd89f931d6,Guinea-Bissau,Low,Neutral,5,Yes,No
5d6d27e9-51db-41b6-9c78-b5c187d95219,Guinea-Bissau,Medium,Neutral,9,Yes,No
a9cc5ad7-8288-4b37-ba51-8bffb0c0322e,Jordan,Low,Positive,5,Yes,Yes
bd85d71e-2556-4d82-8403-a375d10d1439,Estonia,Medium,Negative,7,Yes,Yes
5ee3dcbd-3368-4e03-bd29-371b066d3165,Germany,High,Negative,6,Yes,Yes
452e5214-0319-4a4b-a9aa-4ac984ad6f6c,Guyana,Medium,Positive,6,No,No
385d1f72-36cd-499d-81ce-938c25861926,Spain,High,Negative,2,Yes,Yes
50ae556f-9ab7-4cf8-88b7-43d472ebe525,Israel,Medium,Neutral,8,No,Yes
050b1a5f-2f8e-4641-8266-da40d59d5c3b,Liechtenstein,Medium,Negative,6,Yes,Yes
2d989c64-5255-4d14-a0ba-98f23cb30e62,Portugal,High,Negative,4,No,Yes
4bda854c-4367-4a08-b43d-3556f203bbc6,Gabon,Medium,Positive,7,No,Yes
74b14bb1-0384-4a9a-be95-4323f6eec563,United States Virgin Islands,High,Neutral,9,No,Yes
2dc532f1-3f3c-4ccd-b165-39cf08fbc188,Guatemala,High,Negative,7,No,Yes
3a8340c5-6334-477a-a026-6f7b3a2d0c63,Japan,Medium,Negative,6,No,Yes
d0d42c72-3826-4cc6-849a-9b27832a8cb2,Namibia,High,Neutral,2,No,No
a971ae3f-5048-42b1-9042-80551e1ba2fc,Jersey,Low,Negative,3,Yes,No
0c75974e-1a3c-407b-9019-d5c191c277a3,Norfolk Island,Low,Neutral,7,Yes,No
bea2ddf6-de0b-403c-9f56-634b49a29f89,Luxembourg,Medium,Negative,1,Yes,Yes
661f6860-0405-4552-8662-7ade7ec051e3,Guyana,High,Positive,1,No,No
cf9872e9-709b-41ee-9b01-62b2766ef86e,Guinea-Bissau,Low,Negative,3,Yes,Yes
3f1330c4-7f44-4bbd-96e7-ca0df3040654,Slovenia,Low,Negative,5,Yes,Yes
10ba66c0-1a9d-496e-b214-175e2be9b7c2,Iran,High,Negative,3,Yes,Yes
18508094-50f6-43e6-8f3a-3da7468cce0a,Palestinian Territory,Low,Neutral,9,No,Yes
e1c39aa2-ad00-44fb-98d3-5dd2e45fafca,Mauritius,Low,Neutral,7,No,No
ddb5e0e3-5e32-4ad5-b570-58fe93660a74,Switzerland,Medium,Positive,2,Yes,Yes
0582faf3-5749-4fd8-b17c-ca61e9fbfeb8,Monaco,Medium,Positive,3,No,Yes
722f059a-f772-41fb-a1d8-2f9275e1fb87,Sri Lanka,High,Positive,3,No,No
ad57ea3b-c831-4e7b-a068-9d59fe397acc,British Indian Ocean Territory (Chagos Archipelago),High,Positive,9,No,No
c7a7d6cb-4642-4bfc-9ae3-11ff2ababf5e,Paraguay,Low,Positive,7,Yes,No
5d4aa4f8-f3a7-4872-a981-20e9db07c0a9,United Arab Emirates,Medium,Neutral,3,Yes,Yes
e469312b-954d-4a86-a237-e0e5494834dc,Syrian Arab Republic,High,Positive,1,No,Yes
d25aaba3-1768-4808-aa1a-42a7c9e21247,Finland,Low,Negative,4,Yes,No
3260ee3c-1d71-4e61-9168-776e5ea9c039,Liberia,Medium,Positive,5,No,No
699bd9cb-b163-4605-9c9f-936990291553,Congo,High,Positive,9,No,No
7dfede85-7ebc-40db-bcad-0eabbbc9b72d,Norfolk Island,Medium,Positive,4,Yes,No
48a8df8f-163e-466d-a847-b2fe66833e58,French Guiana,Low,Positive,2,No,No
9e779788-f7ab-4340-87c1-1ddcc62aa396,Montserrat,Low,Neutral,1,No,Yes
a853e949-ce5f-4f77-9499-3987281463ab,Azerbaijan,Low,Positive,5,No,Yes
036fe01d-7a1c-48ad-80e7-a1a08d39bdfd,Panama,Medium,Neutral,3,Yes,No
137740bf-ee3a-41b8-8965-96247a0c20b0,Martinique,High,Positive,9,No,Yes
b4e02e5b-19c0-4e21-9461-011575b11a2d,Malawi,High,Neutral,3,Yes,Yes
784e9ff8-e6ca-476e-8bed-5a8439b70dea,Brunei Darussalam,Low,Positive,3,No,No
849ad201-fc37-427c-abc5-35defcfc879b,Nicaragua,Low,Negative,2,Yes,Yes
0d9d0a83-9c02-4f73-b616-3016183b9ed7,Sudan,Low,Neutral,3,No,No
5dd3d7d3-64d3-4e48-961d-f4f2e6435c47,Christmas Island,Low,Neutral,9,No,Yes
d2d80b04-8f76-43af-8f6b-f4ca959054bf,Iraq,Medium,Positive,7,Yes,Yes
022c6ab9-2faf-4b0d-b483-25aba60f3c36,Tokelau,Low,Neutral,2,No,Yes
68945bea-4cc7-41d1-aad6-afd1d6db93d9,Algeria,Low,Neutral,3,No,No
96cf6964-96dc-4bda-94d0-4aa98ab63457,Paraguay,High,Neutral,8,No,Yes
443cc83f-c2d5-42f6-90b4-f21a92b9d1ee,Ghana,Medium,Negative,8,Yes,Yes
b26ebdde-9298-419a-b262-c6541042fe3f,Timor-Leste,Low,Positive,1,Yes,No
d1fcc6b4-c1a2-4c3a-8133-03623ae3820a,Saint Helena,Medium,Negative,1,No,No
40fbc021-5c0e-4533-ab27-c1f54ba0ba7e,Liberia,Low,Negative,8,No,No
b729e61c-bce4-4269-84dd-3efd1aaa4db0,Congo,Medium,Positive,8,Yes,Yes
91c1ebdb-34b5-4501-a197-84f7d41f6fef,Angola,Low,Negative,2,Yes,Yes
213fe046-3f7d-4f91-984e-68e338613905,Palau,Low,Negative,8,Yes,No
4af17b1e-a4b1-4aa4-93ce-81cc7f7a0921,Wallis and Futuna,Medium,Neutral,1,Yes,No
6e50c245-f6f3-4d27-a0d9-0104ee3e6aa5,Holy See (Vatican City State),Low,Neutral,5,No,Yes
8a69715b-50ff-4d2c-ae8d-8a902eb42892,United Kingdom,Low,Positive,5,Yes,No
51b70958-8206-4130-9e7a-539d7b84dfb1,Congo,Medium,Positive,8,Yes,No
56e6b8bf-397f-4339-ab12-7059d7db813e,Niue,High,Negative,8,Yes,No
acbb9906-a430-4ec8-892a-b67f18a4e249,Cameroon,High,Positive,4,Yes,No
579d9633-65f9-42e6-8014-afa5f5b3e36a,Japan,Low,Positive,2,Yes,Yes
94860fdc-501d-41ca-b042-994f3465f65c,Madagascar,Medium,Neutral,6,No,No
a415a7f2-c8ca-4727-821d-cc0f8fb084d3,South Africa,High,Negative,4,Yes,Yes
bcc09c11-58c5-4956-81e5-054aae85e181,Niue,Medium,Neutral,2,No,No
7326f65e-700c-4a4b-9c21-e9be28500eb5,Albania,High,Neutral,9,No,No
2765eb12-9fb0-40ab-9e76-2c3f46e9fb7b,Guinea-Bissau,Low,Neutral,9,No,No
150a8052-8d3b-480e-ad64-12aa68fc086f,Brunei Darussalam,Medium,Negative,7,No,No
64de1e34-894a-4ca1-ac82-0d926810f53a,Argentina,Low,Negative,2,No,No
18d3d897-6494-4fd8-9930-a80981d5c05c,Angola,Low,Negative,3,No,Yes
e9956e44-add5-4519-ad87-ef2efec8d957,Cape Verde,Low,Neutral,9,Yes,No
c464285a-bde6-4908-ae44-063aca671cb0,Svalbard & Jan Mayen Islands,Medium,Positive,8,No,Yes
29d27bcf-11ba-4513-9207-345677d2d438,Kazakhstan,High,Negative,2,Yes,Yes
6d782ffe-4478-41e4-a57b-c1d001b2cd76,Turks and Caicos Islands,Low,Positive,5,Yes,No
dde5412f-599e-4ce2-a01f-5b5f485a1288,Estonia,Medium,Neutral,2,No,No
54472ae2-4f4b-4f4c-8b82-04e8f405aeb3,Russian Federation,High,Negative,1,No,No
3f2f5b9a-0e67-4528-bc9a-2237819c4c47,El Salvador,Low,Positive,9,No,No
be775f94-ced3-4164-ae4d-7917f01a82b8,Niue,High,Negative,7,No,Yes
72358f6e-d30b-42dd-b284-0a766f0066e3,Italy,High,Neutral,4,No,Yes
2fcac8aa-76c6-4381-97d5-046e8db7554a,Cyprus,Medium,Negative,3,Yes,Yes
5d54f2aa-e53a-4862-9100-bce6b7e54067,Moldova,Medium,Neutral,3,Yes,No
6eca6726-b8c8-42ee-905e-9c9fc83f3f7f,Saint Kitts and Nevis,Medium,Neutral,7,No,Yes
dc76a264-6b23-4aa7-b0a0-75e20f1f1a2e,Korea,High,Positive,9,Yes,No
31642a62-a950-4709-82c1-395a029e2695,Cote d'Ivoire,High,Neutral,7,No,Yes
815bf2cc-037c-46c6-8e07-200b2b545d2d,Ecuador,Medium,Neutral,2,Yes,No
c01e371e-86de-4877-aca9-d397aaff391e,Indonesia,High,Negative,6,Yes,No
51c008a7-12ee-4840-9c13-0f845fdefaa8,Mongolia,High,Neutral,8,Yes,Yes
ea34d7ff-fadc-4f43-8a8a-3083ce5b1946,United Arab Emirates,High,Neutral,7,Yes,No
b083cee0-715b-4f8c-949d-a974827f969f,Namibia,Medium,Neutral,2,Yes,No
f73bb13d-9e9b-40c1-b92c-f6183ccbe53c,Botswana,Low,Neutral,7,Yes,Yes
5655a55a-6a71-482d-93a4-d1b7b5aeaaa8,Taiwan,Low,Positive,9,No,No
a3ba50e3-4a35-4acb-9d6a-ff266f53b543,Guatemala,Medium,Negative,3,Yes,Yes
e18a6ea1-65f3-49ea-9e10-c842220a284e,Senegal,High,Negative,3,No,No
b056a100-3e2b-4ebf-a1eb-83dcdcf82b15,France,Medium,Neutral,5,No,No
aca658b3-f40b-405b-a879-003947dad836,Slovenia,Low,Positive,9,No,No
17658549-8880-4d8a-aa0e-c6a7da0e2fdb,Eritrea,Medium,Positive,1,No,No
19e36315-c25d-48f6-a77d-932b244bd0c6,Latvia,Low,Neutral,7,Yes,Yes
3ae9cdad-0e47-4467-8618-e5742412ef28,Uganda,Low,Neutral,7,Yes,Yes
d28ff769-add4-4aef-918f-ffc5033091f1,Burundi,Medium,Negative,4,No,No
74c2a5ce-8eed-4d7c-ba62-fb6a12761ca8,China,Medium,Negative,6,Yes,Yes
e6d0f5f1-ef04-4bb1-a590-c3cc1f9c107c,Yemen,Low,Negative,1,No,Yes
c2e39b43-0a18-43d7-ace6-0d61baac2a4d,Czech Republic,High,Negative,4,Yes,No
93815237-d852-404f-8932-d79a1133fe86,Slovenia,High,Neutral,3,Yes,No
e2556e43-f9ff-44dd-b838-3a31386b0671,Cambodia,Low,Neutral,5,No,No
a8be8576-928a-4f99-aa14-d8ada41d8f84,Russian Federation,High,Negative,8,Yes,No
0ae078bb-8e7f-470d-8507-e0c3d49a6314,Gibraltar,Low,Negative,5,Yes,No
3d227900-feae-4a61-b184-de0804615814,Niger,Low,Neutral,1,No,No
039eaf53-c402-4178-bf8b-260b424eea93,Falkland Islands (Malvinas),Low,Negative,2,No,Yes
14005054-7a4c-4c3b-b573-1652958fe671,Pitcairn Islands,Medium,Neutral,2,No,No
2a55034e-d515-40a2-b419-1c55aeb68ffe,Congo,Medium,Negative,9,Yes,No
32513615-2700-4782-b5e6-48624cca8e07,Luxembourg,Medium,Neutral,7,No,Yes
aeb929c0-23cd-425a-9648-9dd2db2d53c0,Saint Martin,Low,Positive,4,Yes,No
66ee1e16-bc4e-4bfc-8c20-c7141aa3480b,Estonia,Medium,Neutral,9,No,Yes
a0f3cd7c-6e5b-4f67-837a-21868305f2ed,New Caledonia,High,Positive,9,Yes,No
8df50dc0-c2f5-4a6f-91c0-61955468e297,San Marino,High,Positive,7,Yes,Yes
6baddf46-50bf-4deb-98c5-e2acb68caf1c,Marshall Islands,Medium,Negative,9,No,Yes
f7feff11-5a1f-4649-a41f-c10003fbd1b0,Togo,Medium,Positive,9,Yes,Yes
bdadc054-b26e-4592-8dcf-3025ecf011dd,Slovenia,Low,Negative,7,No,Yes
4a6125c2-fef5-4202-a5ed-2efa1d0d573d,Cape Verde,Medium,Positive,5,Yes,No
5c4fb65b-aaaa-411c-9fae-10c8c9f2ef6b,Cameroon,Medium,Positive,9,Yes,No
5ebb4403-5a1f-4809-ad41-f7f230de61de,Guyana,Medium,Negative,3,No,Yes
a7f7d95a-e98f-40c0-b302-2b43202e9cdc,Kuwait,Low,Neutral,4,Yes,No
d8619c6e-6ee2-4090-8c86-6ac8dbc5b993,Cayman Islands,High,Negative,6,Yes,No
ecad1981-2679-4ec1-b7b4-79a095fe9650,Montenegro,Low,Positive,7,Yes,No
d76b6e74-b4c1-4518-beb1-ca3a1e0c5f13,Madagascar,Medium,Negative,8,No,Yes
995ee703-41fc-4e6b-8a30-e72af75298b4,Chad,Medium,Negative,4,Yes,Yes
8bb98c6a-9074-4ed2-82cc-a23b4328088e,Guinea,High,Positive,9,No,No
27ca2c9f-bd56-446f-9812-270b5ab42ccb,Brazil,Medium,Positive,3,Yes,Yes
17643c35-44f7-49d9-bcfb-2d773d64c98b,Guinea-Bissau,Low,Positive,3,No,No
3de6ec71-681d-4109-882d-7a06b2d634cb,Guatemala,Low,Negative,5,No,Yes
532db383-d4c2-4fd3-80d0-f9e53e087bc9,Bolivia,Low,Negative,2,Yes,Yes
71c96f32-ca8e-428a-8d99-03bdcd368b66,Niger,Low,Negative,1,Yes,Yes
ad65ccd1-d154-44e9-b20c-de38fef3514e,Montserrat,Medium,Neutral,9,Yes,No
e92ef85c-a826-4ed5-b05a-c425ae8d5eb4,Bermuda,Low,Negative,8,Yes,Yes
950c3e49-d8fc-4429-a74c-3574c970e6ab,Reunion,Medium,Neutral,3,No,Yes
4e065c20-a922-47e5-9759-494deee782ab,Falkland Islands (Malvinas),Low,Positive,5,Yes,Yes
e94d8925-3de6-450f-965c-e61598287a75,Kiribati,High,Neutral,8,No,No
b9f002cb-1435-4a76-8127-44f224ec472e,Bermuda,High,Negative,2,No,No
d5c56b85-ef94-4c9d-9a60-9c942fffaff5,Mauritius,Low,Positive,7,Yes,No
7721dc4b-22b6-4074-8e52-9a3e7279228c,Holy See (Vatican City State),High,Neutral,9,No,No
78185e06-d02a-4502-9b17-fc2705735276,Myanmar,High,Positive,4,No,No
906dca12-8501-4b5f-b88c-71592b866b10,Zambia,High,Positive,2,No,Yes
8ac422e8-e6b0-49ad-a4d7-c11eb56e16db,Samoa,High,Neutral,9,Yes,No
62140105-4f4b-4c4c-a3fd-a3bbc165c1a6,New Caledonia,Medium,Positive,1,No,Yes
13cf9674-844d-4177-ad3a-c7d779428129,Burkina Faso,Low,Positive,6,No,Yes
80f30103-c0e7-4ec3-a368-d265f8761fc3,Saint Helena,High,Negative,8,No,Yes
2fabf01d-4c21-4dee-ac22-77eec6c39be3,Bahrain,Medium,Positive,2,No,No
97c52589-93da-4272-9567-ccaf6f647a54,Japan,High,Neutral,7,No,Yes
9494a9de-97ba-4d61-9214-e36d0fbe9b2e,Sierra Leone,Medium,Neutral,7,No,No
b64db0b5-f7bf-435d-9341-c23529a97ef3,Solomon Islands,Low,Negative,3,No,Yes
6133a6c8-e16c-444d-bc63-a8e573bd9a33,Ireland,Medium,Negative,4,Yes,No
6338382f-9964-4990-a8f5-56d5d9c8532b,Argentina,Low,Neutral,8,Yes,Yes
6e734dea-8833-404c-9c4e-0017b067fa7a,Lebanon,Medium,Neutral,6,Yes,Yes
21be62d7-e2a5-499e-a267-dc79759a2169,Monaco,Medium,Negative,2,Yes,Yes
24f479d4-0c03-4632-9f23-c1290a70b8f9,Cook Islands,High,Neutral,6,Yes,Yes
d8741b56-25c4-44ef-bbec-3f5a6fa54a50,Qatar,High,Positive,7,Yes,Yes
13b319f8-5300-48e7-84b8-9d09a38c7cf7,Madagascar,Medium,Negative,8,No,Yes
9466ad42-2d1f-4650-b9c8-bbc147c8712f,Martinique,Medium,Negative,8,Yes,No
56784aab-4f46-49d5-bff1-344f1cc5185a,Cape Verde,Medium,Negative,8,Yes,Yes
607e8697-a3c4-4fad-b27d-0aa1d8b87b90,Saint Kitts and Nevis,Low,Negative,8,No,Yes
47905bcd-0690-4654-90ef-1fd6e41d25a9,Faroe Islands,Medium,Positive,6,No,No
1338ebf3-4b81-4c4b-b922-c3adbca93c74,Cape Verde,Low,Negative,1,Yes,No
212765a2-5d2e-4cea-91ab-1092a5e02446,Afghanistan,Low,Negative,4,Yes,No
75d63652-5938-48c8-9fbb-d475a921a10d,Togo,Low,Neutral,2,No,Yes
c0676128-f13a-48fb-9d1a-93be02dcb179,Ethiopia,Low,Negative,7,Yes,Yes
3cd03642-9031-4605-9159-67d60273abfe,Christmas Island,Low,Neutral,1,No,No
7a7a0ff0-5530-4299-93a9-20f0ab30ac5c,Hong Kong,Low,Neutral,5,Yes,Yes
e49c3011-b01e-4f0f-89ee-6538cc21b958,Switzerland,Low,Neutral,8,No,No
6707c817-a873-4600-8ebf-ce54b387fb98,Zimbabwe,Medium,Positive,4,No,Yes
6be446e8-6e48-4495-aa8c-06eb47d788a9,Uganda,Low,Negative,7,Yes,Yes
5ee24855-2a3b-453f-b8a0-e401d3ea76c0,Heard Island and McDonald Islands,Medium,Negative,5,Yes,Yes
17404c96-56b3-45f8-b059-05f73d9df3a1,Singapore,Medium,Neutral,1,Yes,Yes
cd4224be-a109-4140-b4f8-77ec898bf130,Yemen,Low,Negative,2,Yes,Yes
5ac5c6a3-6308-4b1f-a1fe-8b1108f58619,Guam,Medium,Neutral,5,Yes,Yes
863fbcb2-53bf-4fde-a4a9-96c7d8139beb,British Indian Ocean Territory (Chagos Archipelago),Medium,Negative,7,No,No
a0286781-40f5-4dae-a5e9-daba4a8e42b1,Aruba,Low,Neutral,7,No,Yes
8a1dbdb3-ab64-462f-b041-ad4b895d9910,Chad,Medium,Neutral,9,No,No
66138634-d68b-454f-b627-a163e046f3c7,Sweden,Medium,Neutral,3,No,Yes
9dddb603-15ca-403c-afe6-c70e16170b3c,Bosnia and Herzegovina,High,Positive,4,No,Yes
3bc26e3c-2a6d-4fe3-b355-5511e25e132f,Liechtenstein,High,Neutral,3,Yes,Yes
cb3e51a9-f925-40a3-9dbf-adb597e8ea61,Benin,Low,Positive,8,Yes,Yes
b21e7bc6-8cea-405c-a034-32bfac6cac7f,Georgia,Low,Positive,9,Yes,No
5c7efcea-5f93-4ace-ae9b-76490074f7da,Uzbekistan,Low,Neutral,8,No,No
e38fe1b1-1792-4071-bfe6-21001f644732,Nauru,Low,Positive,2,Yes,No
52b9e0bb-a2bf-4c97-9a61-cb2fea6f5bd9,Antigua and Barbuda,Low,Negative,1,No,Yes
8bfa075f-c8d9-46cb-ac7e-e9514cc53805,Saint Pierre and Miquelon,High,Positive,5,Yes,No
7308c780-9be3-4263-ac70-c7322eaa77f7,Armenia,High,Positive,2,No,Yes
58a997a4-101c-4b1d-8eea-8dce70e65c3b,China,Medium,Positive,3,Yes,No
cd58c48b-249d-42f1-b037-6103cf3fe8b3,Burundi,High,Positive,9,Yes,Yes
92ef6b19-2d5e-40a2-a6a2-46e769f5dd4f,Burundi,Low,Neutral,3,Yes,Yes
2dc8938b-12f6-4c71-b04e-14f70fb21668,Guernsey,High,Negative,1,No,Yes
518ef026-0782-47a0-a1e3-8dbbf8a79598,Cook Islands,Medium,Negative,9,Yes,Yes
f16d76f4-718a-472d-bc28-999e5ea81068,Madagascar,Low,Positive,2,Yes,Yes
11bc79a3-7f3b-4d5b-8080-e1c3c234a2ca,Dominica,Low,Negative,6,Yes,Yes
43a0924b-8504-420e-8468-2bb379a0b5ad,Ukraine,Medium,Neutral,7,Yes,Yes
1b4bf8c3-b5ed-4afe-9ae5-b4e0a7493898,French Polynesia,High,Positive,9,No,No
0f89f0d3-1d59-4ba9-affb-54001674f081,Slovakia (Slovak Republic),Medium,Positive,8,No,Yes
038a6c76-fe23-4a92-80a7-a3d96339c932,Slovakia (Slovak Republic),Low,Positive,6,Yes,Yes
4e2d1a69-6e98-485d-9cce-6dd5cff6fbc7,French Southern Territories,Low,Negative,4,Yes,No
ead1a766-0c6b-4f99-83d3-ab020a63a200,Wallis and Futuna,High,Positive,4,No,Yes
1fe05f1b-dc99-48b6-ad8b-f50c5263cd1d,Puerto Rico,Medium,Positive,4,No,No
c6e2fa91-7618-43d1-a4e4-25e7ff069a94,Hungary,High,Negative,2,No,Yes
e3fb7019-5cc8-472a-a714-264fd9352a09,Singapore,Low,Neutral,7,Yes,No
1600cead-3833-4650-bed3-e26d7e7519f5,Anguilla,Medium,Negative,1,No,Yes
f1eb2525-3b72-4b75-a5e0-361d7cc77555,Canada,Medium,Neutral,5,No,No
4b9159ed-301a-491f-b3db-e3e7a1317e8b,Tajikistan,High,Neutral,4,No,No
093af559-307c-4dd5-a23f-21ddd2111276,Cayman Islands,Low,Neutral,2,Yes,Yes
5ed4c6a8-06a3-42e3-8acf-cbbdc8d8c01c,Luxembourg,Medium,Positive,9,No,Yes
11c24767-51eb-44f0-af00-5ea1b9767899,Singapore,High,Neutral,1,Yes,No
14bfc7ee-90c1-4d53-a5fd-4b60785bf3db,Thailand,Low,Positive,4,Yes,No
82b7593e-aa8b-445e-95cd-00aa60712acd,Iran,Low,Negative,6,Yes,Yes
2a623b34-4071-49ed-91fc-e5c04639e030,Switzerland,Low,Neutral,4,No,No
661ce485-1242-4173-a5e6-3d2376cefc0b,Ghana,High,Positive,4,No,No
813e743a-1428-44f7-b93e-2768ac15e632,El Salvador,Low,Positive,2,No,Yes
f6b0c8a3-5a2a-4d0b-9bb8-9f61ba3591ff,Kazakhstan,High,Neutral,9,No,No
43d2377a-45e0-494e-a712-ccf35c50c1e0,Venezuela,Low,Neutral,9,No,Yes
f3a01b8c-fd83-40fc-ad62-b3af80cab41f,Mozambique,High,Neutral,1,No,Yes
be2f657e-afd4-407f-a4ed-924e84f71d00,Paraguay,High,Positive,1,No,No
f1d2da5c-f243-4eda-91a6-99645cfec5b5,Montenegro,Medium,Positive,8,Yes,Yes
92ce97af-d5f5-4764-97ce-61985bafd457,Turkmenistan,High,Neutral,9,Yes,Yes
6e437507-1386-4e16-b79e-905be2150547,Macao,Medium,Negative,3,Yes,Yes
f21d72c5-c9b4-469e-8734-a65c344d4b30,Zimbabwe,Low,Positive,3,Yes,Yes
3add4046-05a5-4cf3-993f-c36cce0ff81b,Korea,Low,Positive,2,No,Yes
3ac16bb6-1453-42f2-94a8-8a162b7d6efc,Iraq,High,Negative,9,Yes,No
f94d317e-e523-433f-a96d-4aea57cca020,Seychelles,Low,Negative,2,Yes,Yes
523d32a8-3ab4-48ea-861c-a3a50f1ca85e,Mali,Low,Negative,7,No,No
93dc0cd0-34b9-4626-a7a1-68d9b8391ce8,French Guiana,High,Positive,2,No,Yes
00603c71-bc1d-49c2-ad74-7b9404e0b504,Greenland,Low,Negative,6,Yes,Yes
4533355a-06ca-49a0-8564-51ba4ab7aee7,Mexico,Low,Negative,3,No,No
6925bba2-71ce-49cd-9459-80e90a1148d8,Grenada,Low,Positive,1,Yes,Yes
2bd2d70b-cff5-480d-bfe3-fd6ead6d4d99,Norfolk Island,Medium,Positive,6,No,Yes
6cc5a07a-cefa-4dba-8272-2d2b4ee8b753,Nepal,Low,Positive,2,Yes,Yes
6987d3f9-daac-4201-aec5-0473f432a404,Benin,High,Negative,7,Yes,Yes
aa8cb724-dba6-4199-9e81-8e3e54463408,Lao People's Democratic Republic,High,Neutral,9,No,No
339245c7-a249-4613-9e5c-7cfc5e0895c3,Turkey,Low,Neutral,1,No,Yes
b85c03a9-5913-47d5-b007-6a57daffd30c,Sierra Leone,High,Positive,4,Yes,Yes
27eec991-dfa2-4d52-b959-e2b82a8e16b4,Japan,High,Negative,5,No,Yes
2ede8d2e-1963-4b3d-87f9-1933aa951972,Chad,High,Negative,9,Yes,Yes
8ef7cbe3-a291-4919-8235-e7557c0661d6,Greenland,High,Negative,3,Yes,No
34ea1a2d-9c98-430e-95a3-06e5131e4014,Ethiopia,Low,Positive,6,Yes,Yes
222f7d10-34ee-49a4-8030-2ad5d88224d5,Finland,High,Neutral,5,Yes,Yes
fc52c206-a8bd-4cbf-bddd-fae636b5f44d,Brazil,Medium,Negative,5,Yes,Yes
b6ae25d7-ee75-4597-9850-6054d5cd6b7d,Cuba,Medium,Neutral,2,No,Yes
12ee4af0-88f3-460e-99a8-6f0b193a1e79,Tokelau,Medium,Neutral,5,Yes,No
9ba10913-7ef7-4a1a-9355-16a20cd24fa9,Cape Verde,Low,Negative,3,Yes,No
48e2c62b-939c-4cca-bdbe-9b8336c73856,Congo,High,Positive,2,No,Yes
77dcdaf8-051b-420a-aafd-f91b170555a1,Swaziland,Low,Neutral,6,Yes,No
848c7ebd-a49e-4c98-8710-01e23a44674b,Niue,High,Neutral,1,Yes,Yes
1c19f358-69bb-458a-bbae-1d608ba8a14a,Northern Mariana Islands,High,Neutral,6,Yes,Yes
60c44bdf-e566-4575-aca5-90f53799d268,Germany,High,Neutral,8,Yes,Yes
c5be174f-1194-41ad-b3b8-b49715708525,Malawi,High,Neutral,3,No,Yes
347450f4-8b06-442a-a926-0e53f74bbd20,Korea,High,Negative,7,Yes,No
9fcca8f9-f033-49eb-ba46-602df3d3bb9e,Hungary,Low,Positive,3,Yes,No
ff0b1ea9-7690-4ade-bbaf-ac6f5c24f347,Sudan,Low,Neutral,6,Yes,No
aecd179a-be9a-471e-8095-8972aea33c0b,Montserrat,Medium,Positive,7,Yes,No
37c9e267-8c04-4e55-b19d-813fbf3b5351,Sudan,Low,Positive,3,No,No
2cd33c0b-ae0d-447a-a6fd-2904b519e3e4,Guadeloupe,Medium,Negative,5,No,No
355565e5-5a5f-4749-893e-647e71eb1871,Spain,Medium,Positive,3,Yes,No
a34d5d2b-4f5f-4655-8fc5-024bbe27e975,Belgium,High,Positive,4,No,Yes
b33bf927-4fbc-45e3-9a52-2e14eecafeae,Tajikistan,Low,Positive,5,No,No
025e4d6a-63e1-4039-9780-74e1bfe9b337,Lebanon,Low,Positive,7,No,Yes
051aba07-c146-4186-bf99-3486303c6662,Colombia,High,Neutral,4,Yes,Yes
bf847413-4290-4089-971a-67f3c5ae4a47,Cameroon,High,Negative,4,Yes,No
37e35adb-366a-4057-87e1-2c0effcf0f5c,Pakistan,Medium,Negative,2,No,No
974ec0b7-2cc1-4587-a58d-1b7c62b50da4,Colombia,Low,Negative,5,No,No
51160f1b-eb86-49db-9218-573fc7c755b0,Comoros,Low,Positive,3,Yes,Yes
cd300691-c6bd-4e6e-a884-01aad1ca1020,Belarus,Medium,Positive,4,No,Yes
760596e7-9ca2-460c-a657-0a7d8fc37a09,Canada,Medium,Neutral,8,Yes,Yes
637d1971-8323-4ebb-b838-990188d98487,Azerbaijan,Medium,Positive,4,No,Yes
05a72391-ec42-41fb-8f44-65430d488eed,Gibraltar,High,Positive,6,No,No
f736ce20-8aeb-4cd1-998b-333fd770ba00,Cayman Islands,Medium,Negative,3,No,No
0ec3b92a-6777-4744-80ce-9e50fb58951e,Heard Island and McDonald Islands,Medium,Positive,1,Yes,Yes
f590a479-a4ec-4642-80a9-6cb2cdf60b89,Paraguay,High,Negative,4,No,No
16248c0b-9611-48bf-a1b9-e67faed79a20,Vietnam,Medium,Negative,6,Yes,No
27770555-50cc-44a2-a9d9-cae3cda496d5,Belarus,Medium,Negative,9,No,No
